#Mod_Priority,#Mod_Status,#Mod_Name,#Note,#Primary_Category,#Nexus_ID,#Mod_Nexus_URL,#Mod_Version,#Install_Date,#Download_File_Name
"1324","+","Inventory Interface Information Injector - Castellano - Spanish","","User Interface",94916,"https://www.nexusmods.com/skyrimspecialedition/mods/94916","1.1.0.0","2026/05/04 15:03:36","Inventory Interface Information Injector-94916-1-1-0-1726080466.zip"
"1325","+","Inventory Interface Information Injector - I4 Icon Colors - Dear Diary Dark Mode (white text)","","User Interface",85702,"https://www.nexusmods.com/skyrimspecialedition/mods/85702","1.0.0.0","2026/08/28 21:28:03","I4 Icon Colors - Dear Diary Dark Mode (white text)-85702-1-0-0-1677368397.7z"
"1326","+","The Handy Icon Collection Collective","","Modders Resources",90508,"https://www.nexusmods.com/skyrimspecialedition/mods/90508","1.8.0.0","2026/05/18 13:21:28","The Handy Icon Collection Collective-90508-1-8-0-1778960406.zip"
"1327","+","Achievement Injector","","User Interface",126220,"https://www.nexusmods.com/skyrimspecialedition/mods/126220","1.2.3.0","2026/05/04 14:52:00","Achievement Injector-126220-1-2-3-1735893881.zip"
"1328","+","Achievement Injector - Spanish","","User Interface",143671,"https://www.nexusmods.com/skyrimspecialedition/mods/143671","1.2.3.0","2026/05/04 14:52:02","E:/Cosas/skyrim mods/traducir/Listo para subir/Achievement Injector - Spanish.rar"
"1329","+","Achievement Injector Icon Addon","","User Interface",137373,"https://www.nexusmods.com/skyrimspecialedition/mods/137373","1.2.0.0","2026/05/04 14:52:02","Achievement Injector ICONS-137373-1-2-1735307275.7z"
"1330","+","More Informative Console","","User Interface",19250,"https://www.nexusmods.com/skyrimspecialedition/mods/19250","1.2.3.1","2026/08/31 19:33:45","More Informative Console 1.2.3.1 19250 1.2.3.1 2026-08-30T17-21Z Sx9oEw4Bm.zip"
"1331","+","More Informative Console - Spanish","compatible con 1.2.3.1 del mod orignal","User Interface",141156,"https://www.nexusmods.com/skyrimspecialedition/mods/141156","1.2.2.0","2026/05/04 15:05:23","More Informative Console - Spanish-141156-1-2-2-1738976424.zip"
"1332","+","Skyrim Character Sheet","tiene  mi configuracion del player en la carpeta skse","User Interface",56069,"https://www.nexusmods.com/skyrimspecialedition/mods/56069","1.1.4.0","2026/05/04 15:08:48","SkyrimCharacterSheet-56069-1-1-4-1708629465.zip"
"1333","+","SKYRIM CHARACTER SHEET - Spanish translation","","User Interface",121541,"https://www.nexusmods.com/skyrimspecialedition/mods/121541","1.1.4.0","2026/05/04 15:08:49","SkyrimCharacterSheet - ES-121541-1-1-4-1717968684.7z"
"1334","+","Favorites Menu Effects Description","","User Interface",143532,"https://www.nexusmods.com/skyrimspecialedition/mods/143532","1.2.0.0","2026/09/12 22:26:39","Favorites Menu Effects Description 143532 1.2 2026-09-10T20-31Z bqv3tSRQK.zip"
"1335","+","Body Slots - SkyUI","","User Interface",49608,"https://www.nexusmods.com/skyrimspecialedition/mods/49608","0.3.0.0","2026/05/04 14:54:04","Body Slots-49608-0-3-1637531037.7z"
"1336","+","No Camera Collision (..no Fade out any more)","","Immersion",19310,"https://www.nexusmods.com/skyrimspecialedition/mods/19310","2.0.0.0","2026/05/04 15:05:50","NoCamColl_2_SE-19310-2.zip"
"1337","+","Improved Alternate Conversation Camera","","Immersion",68210,"https://www.nexusmods.com/skyrimspecialedition/mods/68210","1.2.0.0","2026/05/04 15:02:56","Improved Alternate Conversation Camera AE-68210-1-2-0-1705625705.zip"
"1338","+","Loading Menu Overhaul","","User Interface",149874,"https://www.nexusmods.com/skyrimspecialedition/mods/149874","1.0.0.0","2026/05/04 15:04:31","Loading Menu Overhaul-149874-1-0-1747050169.zip"
"1339","+","OxygenMeter2 FOMOD SSE AE640 AE1170","la 1.0.8 no funciona error de dll","",64532,"https://www.nexusmods.com/skyrimspecialedition/mods/64532","1.0.7.0","2026/09/14 18:32:50","E:/Descargas E/OxygenMeter2 FOMOD SSE AE640 AE1170-64532-1-0-7-1708856967.zip"
"1340","+","ImmersiveHUD SKSE","reemplazo a Contextual Crosshair","User Interface",166799,"https://www.nexusmods.com/skyrimspecialedition/mods/166799","3.2.2.0","2026/08/28 22:26:59","ImmersiveHUD SKSE for Skyrim 1.6-166799-3-2-2-1779134742.7z"
"1341","+","ImmersiveHUD SKSE - Spanish","","User Interface",167716,"https://www.nexusmods.com/skyrimspecialedition/mods/167716","3.2.2.0","2026/09/17 18:31:57","ImmersiveHUD SKSE - Spanish 167716 3.2.2 2026-09-17T21-05Z GkqKVMBif.7z"
"1342","+","Legendary Map","","User Interface",157397,"https://www.nexusmods.com/skyrimspecialedition/mods/157397","1.0.2.0","2026/05/04 15:04:28","Legendary Map-157397-1-0-2-1755902359.zip"
"1343","+","LoreBox - Item and Spell Tooltips","","Modders Resources",156534,"https://www.nexusmods.com/skyrimspecialedition/mods/156534","1.0.8.0","2026/09/07 00:32:02","LoreBox 156534 1.0.8 2026-09-02T20-55Z Yj6wQRiCw.zip"
"1344","+","LoreBox - Armor Lore","","User Interface",157027,"https://www.nexusmods.com/skyrimspecialedition/mods/157027","2.0.0.0","2026/07/06 16:40:27","LoreBox - Armor Lore 157027 2.0.0 2026-07-06T04-41Z Ae46W7hyN.7z"
"1345","+","LoreBox - Armor Lore - Spanish","","User Interface",160847,"https://www.nexusmods.com/skyrimspecialedition/mods/160847","2.0.0.0","2026/07/06 16:41:25","LoreBox - Armor Lore - Spanish 160847 2.0.0 2026-07-06T20-36Z kATsMWurT.7z"
"1346","+","Racial Abilities - I4 icons","","User Interface",93219,"https://www.nexusmods.com/skyrimspecialedition/mods/93219","1.4.2.0","2026/05/04 15:07:51","Racial Abilities - I4 icons FOMOD 1.4.1-93219-1-4-2-1687476096.7z"
"1347","+","Spell Classes","","Modders Resources",157626,"https://www.nexusmods.com/skyrimspecialedition/mods/157626","1.0.2.0","2026/05/04 15:09:44","Spell Classes-157626-1-0-2-1769380986.zip"
"1348","+","Fix Note icon for SkyUI (SKSE64 plugin)","","Bug Fixes",32561,"https://www.nexusmods.com/skyrimspecialedition/mods/32561","1.2.6.0","2026/05/04 14:58:50","FixNotesForSkyUI Skyrim AE-32561-1-2-6-1663815583.zip"
"1349","+","HD Local Map","","Visuals and Graphics",74722,"https://www.nexusmods.com/skyrimspecialedition/mods/74722","1.0.4.0","2026/08/28 21:12:51","HD Local Map 74722 1.0.4 2026-08-24T21-04Z oPpNfUt8z.zip"
"1350","+","Local Map Upgrade","","User Interface",129756,"https://www.nexusmods.com/skyrimspecialedition/mods/129756","3.1.0.0","2026/05/04 15:04:37","Local Map Upgrade 3.1.0-129756-3-1-0-1734046344.rar"
"1351","+","Dragonling Eggs - i4 Icons","","User Interface",142687,"https://www.nexusmods.com/skyrimspecialedition/mods/142687","1.0.0.0","2026/05/04 14:57:59","Dragonling Eggs - i4 Icons-142687-1-1742749813.7z"
"1352","+","Practical Necromancy - i4 Icons","","User Interface",142687,"https://www.nexusmods.com/skyrimspecialedition/mods/142687","1.0.0.0","2026/05/04 15:06:35","Practical Necromancy - i4 Icons-142687-1-1740862125.7z"
"1353","+","Dragonling Eggs Descriptions","Traducido el txt","",136363,"https://www.nexusmods.com/skyrimspecialedition/mods/136363","1.0.0.0","2026/05/04 14:57:59","Dragonling Eggs Descriptions-136363-1-0-1734210720.7z"
"1354","+","B612 - little asteroid of useful UI components","","",127701,"https://www.nexusmods.com/skyrimspecialedition/mods/127701","1.0.27.0","2026/08/28 21:12:55","B612 - little asteroid of useful UI components 127701 1.0.27 2026-08-28T14-38Z gbrZ4tK8e.zip"
"1355","+","B612 - my little asteroid of useful UI components - Spanish","","Modders Resources",185299,"https://www.nexusmods.com/skyrimspecialedition/mods/185299","1.0.26.0","2026/07/13 18:16:06","B612 - Spanish 185299 1.0.26 2026-07-13T22-10Z vlGiB9TpM.7z"
"1356","+","Grab And Throw - Show in UI","","User Interface",158977,"https://www.nexusmods.com/skyrimspecialedition/mods/158977","1.0.6.0","2026/08/16 20:05:29","Grab And Throw - Show in UI 158977 1.0.6 2026-08-14T21-09Z vlGiB94Yk.zip"
"1357","+","Compare Equipment NG","","User Interface",158874,"https://www.nexusmods.com/skyrimspecialedition/mods/158874","0.3.15.0","2026/08/28 21:07:31","Compare Equipment NG-158874-0-3-15-1773032118.zip"
"1358","+","Compare Equipment NG - Spanish","","User Interface",162167,"https://www.nexusmods.com/skyrimspecialedition/mods/162167","0.3.16.0","2026/05/04 14:57:39","Compare Equipment NG - Spanish-162167-0-3-14-1772409739.rar"
"1359","+","Skyrim Character Sheet - Show in UI","","User Interface",159065,"https://www.nexusmods.com/skyrimspecialedition/mods/159065","1.0.0.0","2026/05/04 15:08:48","Skyrim Character Sheet - Show in UI-159065-1-0-0-1757759896.zip"
"1360","+","Follower Stats","","User Interface",159406,"https://www.nexusmods.com/skyrimspecialedition/mods/159406","1.0.12.0","2026/05/04 15:00:25","Follower Stats-159406-1-0-12-1766336390.zip"
"1361","+","Follower Stats Spanish","","",160438,"https://www.nexusmods.com/skyrimspecialedition/mods/160438","1.0.12.0","2026/05/04 15:00:25","Follower Stats Spanish-160438-1-0-12-1766526521.rar"
"1362","+","Werewolf Transformation Timer - SkyUI Addon","","Gameplay",45326,"https://www.nexusmods.com/skyrimspecialedition/mods/45326","1.0.3.0","2026/05/04 15:11:20","Werewolf Transformation Timer-45326-1-0-3-1718913152.zip"
"1363","+","Werewolf Transformation Timer - SkyUI Addon - Settings Loader","","User Interface",68785,"https://www.nexusmods.com/skyrimspecialedition/mods/68785","1.0.0.0","2026/05/04 15:11:20","Werewolf Transformation Timer - SkyUI Addon - Settings Loader-68785-1-0-0-1653772984.zip"
"1364","+","B.O.O.B.I.E.S (aka Immersive Icons)","","User Interface",89241,"https://www.nexusmods.com/skyrimspecialedition/mods/89241","2.1.3.0","2026/05/04 14:53:01","B.O.O.B.I.E.S (Immsersive Icons) 2.1.3-89241-2-1-3-1730442940.zip"
"1365","+","B.O.O.B.I.E.S. - Spanish Translation","","User Interface",117688,"https://www.nexusmods.com/skyrimspecialedition/mods/117688","2.1.3.0","2026/05/04 14:53:02","B.O.O.B.I.E.S (Immsersive Icons) - ES-117688-2-1-2-1714002001.7z"
"1366","+","B.O.O.B.I.E.S (aka Immersive Icons) - POTIONS","","User Interface",163838,"https://www.nexusmods.com/skyrimspecialedition/mods/163838","1.4.0.0","2026/05/04 14:53:01","B.O.O.B.I.E.S - Potions-163838-1-4-1762889193.zip"
"1367","+","B.O.O.B.I.E.S (aka Immersive Icons) - POTIONS - Spanish","","Alchemy",163989,"https://www.nexusmods.com/skyrimspecialedition/mods/163989","1.4.0.0","2026/05/04 14:53:01","B.O.O.B.I.E.S - POTIONS - Spanish-163989-1-4-1762892989.rar"
"1368","+","B.O.O.B.I.E.S and I4 (and T.H.I.C.C and C.O.C.K.S) Icon Mod Patches","","User Interface",152574,"https://www.nexusmods.com/skyrimspecialedition/mods/152574","1.0.0.0","2026/05/04 14:53:02","B.O.O.B.I.E.S and I4 Icon Mod Patches-152574-2-0-1750001320.zip"
"1369","+","Aura's Scrumptious Supplement (A.S.S. for B.O.O.B.I.E.S.)","","User Interface",89823,"https://www.nexusmods.com/skyrimspecialedition/mods/89823","1.4.0.0","2026/05/04 14:52:46","A.S.S. for B.O.O.B.I.E.S.-89823-1-4-0-1707116893.zip"
"1370","+","A.S.S. for B.O.O.B.I.E.S. - Spanish Translation","","User Interface",117691,"https://www.nexusmods.com/skyrimspecialedition/mods/117691","1.4.0.0","2026/05/04 14:52:00","A.S.S. for B.O.O.B.I.E.S. - ES-117691-1-4-0-1714004136.7z"
"1371","+","Phenomenally Enriched and Nuanced Ingredients for SkyUI (P.E.N.I.S. for B.O.O.B.I.E.S.)","","User Interface",90526,"https://www.nexusmods.com/skyrimspecialedition/mods/90526","1.2.0.0","2026/05/04 15:06:28","P.E.N.I.S. for B.O.O.B.I.E.S.-90526-1--1694807732.zip"
"1372","+","Menu Visuals Enhanced","","User Interface",151191,"https://www.nexusmods.com/skyrimspecialedition/mods/151191","1.0.1.0","2026/05/04 15:04:49","Menu Visuals Enhanced-151191-1-0-1-1764356910.zip"
"1373","+","Menu Visuals Enhanced - Spanish","","User Interface",165142,"https://www.nexusmods.com/skyrimspecialedition/mods/165142","1.0.1.0","2026/05/04 15:04:49","C:/Users/Matias/Desktop/Menu Visuals Enhanced - Spanish.rar"
"1374","+","Convenient Reading UI - SE","","User Interface",50202,"https://www.nexusmods.com/skyrimspecialedition/mods/50202","1.1.0.0","2026/05/04 14:57:43","Convenient Reading-50202-1-1-1622046204.zip"
"1375","+","Floating Subtitles","","User Interface",154424,"https://www.nexusmods.com/skyrimspecialedition/mods/154424","3.3.5.0","2026/09/12 22:26:48","Floating Subtitles 154424 3.3.5 2026-09-10T16-03Z CmfxYj40l.7z"
"1376","+","Floating Subtitles - Spanish","","Gameplay",167955,"https://www.nexusmods.com/skyrimspecialedition/mods/167955","3.3.3.0-2","2026/07/06 16:28:57","Floating Subtitles - Spanish 167955 3.3.3-2 2026-07-06T20-20Z 8gJHT4jxW.7z"
"1377","+","Dialogue History","","User Interface",114238,"https://www.nexusmods.com/skyrimspecialedition/mods/114238","2.5.0.0","2026/09/08 21:56:43","Dialogue History 114238 2.5.0 2026-09-08T16-07Z N2AYL5mMG.7z"
"1378","+","Dialogue History - Spanish","","User Interface",115847,"https://www.nexusmods.com/skyrimspecialedition/mods/115847","1.1.1.0","2026/05/04 14:57:52","Dialogue History - Spanish-115847-1-1-1-1712238781.zip"
"1379","+","Use or Take SKSE","traduccion manial del po3_UseOrTake.ini","User Interface",70868,"https://www.nexusmods.com/skyrimspecialedition/mods/70868","1.3.2.0","2026/09/07 00:29:12","Use Or Take 70868 1.3.2 2026-09-01T16-07Z Ae46W7Gor.7z"
"1380","+","Sovngarde - Mist's Font Replacer","","User Interface",386,"https://www.nexusmods.com/skyrimspecialedition/mods/386","8.9.0.0","2026/05/04 15:09:43","Sovngarde - Mist's Font Replacer Bold V8.9-386-8-9-1576107205.7z"
"1381","+","Sovngarde - A Nordic Font - Alternative Size","","User Interface",49952,"https://www.nexusmods.com/skyrimspecialedition/mods/49952","8.9.0.0","2026/05/04 15:09:43","Sovngarde - A Nordic Font - Alternative Size-49952-8-9-1621107206.zip"
"1382","+","Oblivion Interaction Icons","Traducido y subido. no instale traduccion ya que lo junte en el original","User Interface",52743,"https://www.nexusmods.com/skyrimspecialedition/mods/52743","2.60.0.0","2026/07/06 20:59:15","Oblivion Interaction Icons - DSD-52743-2-6-1738818732.7z"
"1383","+","Oblivion Interaction Icons - Spanish","","User Interface",174869,"https://www.nexusmods.com/skyrimspecialedition/mods/174869","2.6.0.0-2","2026/07/07 20:53:19","Oblivion Interaction Icons - Spanish 174869 2.6-2 2026-07-07T02-57Z QRde31Emq.rar"
"1384","+","Pilgrim - Oblivion Icons patch","","Patches",149144,"https://www.nexusmods.com/skyrimspecialedition/mods/149144","1.0.0.0","2026/05/04 15:06:30","Pilgrim - Oblivion Icons patch (DSD)-149144-1-0-1747765474.rar"
"1385","+","Oblivion Interaction Icons - Better Third Person Selection - MoreHUD Patch","borrar el ini que esta en overwrite para que no reemplace por este archivo","",157465,"https://www.nexusmods.com/skyrimspecialedition/mods/157465","0.1.0.0","2026/05/04 15:06:16","OII - BTPS - moreHUD Patch-157465-0-1-1755879767.7z"
"1386","+","Oblivion Interaction Icons - Patch Collection","","Patches",191709,"https://www.nexusmods.com/skyrimspecialedition/mods/191709","1.1.1.0","2026/09/17 17:54:21","Oblivion Interaction Icons - Patch Collection 191709 1.1.1.0 2026-09-17T09-34Z PuQ2UKm0x.7z"
"1387","+","ImGui Icons - More Fonts","","User Interface",154986,"https://www.nexusmods.com/skyrimspecialedition/mods/154986","1.0.0.0","2026/05/04 15:01:15","ImGui Icons - More Fonts-154986-1-0-1753021831.rar"
"1388","+","ImGui Icons - Mod Fonts","","User Interface",154986,"https://www.nexusmods.com/skyrimspecialedition/mods/154986","1.1.0.0","2026/05/04 15:01:15","ImGui Icons - Mod Fonts-154986-1-1-1753021994.rar"
"1389","+","Casting Bar","","User Interface",80455,"https://www.nexusmods.com/skyrimspecialedition/mods/80455","3.1.0.0","2026/09/17 20:59:16","Casting Bar 80455 3.1.0 2026-09-17T20-52Z Ae46W7LYj.7z"
"1390","+","Dynamic Tooltips","se combino con mi traduccion","User Interface",167484,"https://www.nexusmods.com/skyrimspecialedition/mods/167484","1.0.5.0","2026/08/31 19:28:20","Dynamic Tooltips 167484 1.0.5 2026-08-29T15-48Z aChSzY0ve.7z"
"1391","+","Read It Now","","User Interface",168337,"https://www.nexusmods.com/skyrimspecialedition/mods/168337","1.0.4.0","2026/05/04 15:07:55","Read It Now-168337-1-0-4-1767299627.zip"
"1392","+","Read It Now - Spanish","","User Interface",168397,"https://www.nexusmods.com/skyrimspecialedition/mods/168397","1.0.3.0","2026/05/04 15:07:55","Read It Now (Spanish) V1.0.3-168397-1-0-3-1767115047.rar"
"1393","+","Prisma UI - Next-Gen Web UI Framework","","User Interface",148718,"https://www.nexusmods.com/skyrimspecialedition/mods/148718","1.5.1.0","2026/09/24 15:41:12","Prisma UI 148718 1.5.1 2026-09-20T08-10Z HZCMOy8nO.zip"
"1394","+","Prisma UI Settings Menu (PUISM)","","User Interface",191932,"https://www.nexusmods.com/skyrimspecialedition/mods/191932","1.1.0.0","2026/09/24 15:41:25","Prisma UI Settings Menu (PUISM) 191932 1.1.0 2026-09-19T20-12Z 4t2yDc0Jt.zip"
"1395","+","Dynamic Inventory Icon Injector","","User Interface",174136,"https://www.nexusmods.com/skyrimspecialedition/mods/174136","1.0.7.1","2026/05/04 14:58:11","DynamicInventoryIconInjector-174136-1-0-7-1-1774277708.zip"
"1396","+","Mark Filled SoulGems - SkyPatcher","","Items and Objects - Player",174144,"https://www.nexusmods.com/skyrimspecialedition/mods/174144","1.0.0.0","2026/05/04 15:04:46","Mark Filled SoulGems - SkyPatcher-174144-1-0-1772893414.zip"
"1397","+","Quest Item Icon","Añade un marcador de misión para los objetos activos en el inventario","User Interface",174141,"https://www.nexusmods.com/skyrimspecialedition/mods/174141","1.0.0.0","2026/05/04 15:07:49","QuestItemIcon-174141-1-0-0-1772898652.zip"
"1398","+","Temper Tier Icon","Añade un icono que indica el estado de temperamento del equipo nivel de mejora (Fine Superior Exquisite Flawless Épico Legendario).","User Interface",174146,"https://www.nexusmods.com/skyrimspecialedition/mods/174146","1.0.0.0","2026/05/04 15:10:08","TemperTierIcon-174146-1-0-0-1772898728.zip"
"1399","+","Enchanted Icon Overhaul","Concede diferentes iconos de estado ""encantado"" para encantamiento aprendido encantamiento de artefacto y encantamiento aprendible","User Interface",174246,"https://www.nexusmods.com/skyrimspecialedition/mods/174246","1.0.0.0","2026/05/04 14:58:27","Enchantment Icon Overhaul-174246-1-0-0-1773004742.zip"
"1400","+","Unread Books Glow Redone","","User Interface",138451,"https://www.nexusmods.com/skyrimspecialedition/mods/138451","1.1.0.0","2026/09/07 00:28:47","Unread Books Glow Redone 138451 1.1 2026-09-02T14-15Z CmfxYjdXC.7z"
"1401","+","Subtitle Speaker Color","","User Interface",174432,"https://www.nexusmods.com/skyrimspecialedition/mods/174432","1.0.0.0","2026/05/04 15:10:05","Subtitle Speaker Color-174432-1-0-1773164881.zip"
"1402","+","Persistent Favorites","","Bug Fixes",118174,"https://www.nexusmods.com/skyrimspecialedition/mods/118174","1.0.6.0","2026/05/04 15:06:28","Persistent Favorites-118174-1-0-6-1771713282.7z"
